transactionNo,date,price,product_name,category,payment_mode,customer_age,customer_gender
9293,2024-04-10,120.05,Pull-up Bar,Accessories,Credit Card,56,Other
9294,2023-12-09,505.0,Rowing Machine,Cardio,Debit Card,62,Other
9295,2024-01-12,1267.12,Treadmill,Cardio,Debit Card,33,Male
9296,2024-08-25,662.91,Barbell,Strength,Debit Card,45,Female
9297,2024-03-08,619.71,Rowing Machine,Cardio,Cash,37,Other
9298,2024-05-31,1019.92,Barbell,Strength,Credit Card,39,Male
9299,2024-06-19,1465.28,Exercise Bike,Cardio,Online Payment,31,Other
9300,2024-07-17,51.77,Barbell,Strength,Cash,30,Female
9301,2024-05-18,357.4,Elliptical,Cardio,Credit Card,39,Male
9302,2023-09-20,933.47,Exercise Bike,Cardio,Cash,19,Female
9303,2024-02-16,1044.39,Resistance Band,Accessories,Cash,21,Female
9304,2024-04-18,763.9,Pull-up Bar,Accessories,Online Payment,32,Female
9305,2024-08-04,740.46,Rowing Machine,Cardio,Online Payment,39,Other
9306,2024-06-02,1471.36,Exercise Bike,Cardio,Credit Card,39,Male
9307,2024-07-18,141.43,Pull-up Bar,Accessories,Debit Card,38,Male
9308,2024-07-31,214.27,Barbell,Strength,Cash,30,Male
9309,2024-07-23,840.22,Exercise Bike,Cardio,Online Payment,31,Female
9310,2024-02-04,510.48,Pull-up Bar,Accessories,Cash,22,Other
9311,2023-12-15,705.18,Resistance Band,Accessories,Cash,48,Other
9312,2024-06-17,449.54,Barbell,Strength,Debit Card,58,Male
9313,2024-08-02,984.36,Elliptical,Cardio,Cash,51,Male
9314,2023-10-09,1149.71,Yoga Mat,Accessories,Debit Card,44,Male
9315,2024-05-24,1438.03,Rowing Machine,Cardio,Debit Card,63,Female
9316,2023-12-29,1042.5,Barbell,Strength,Online Payment,39,Other
9317,2024-03-02,1428.11,Yoga Mat,Accessories,Debit Card,43,Male
9318,2024-04-14,61.63,Yoga Mat,Accessories,Credit Card,53,Female
9319,2024-05-15,731.13,Exercise Bike,Cardio,Online Payment,51,Female
9320,2024-02-27,1462.2,Rowing Machine,Cardio,Online Payment,24,Female
9321,2023-11-27,1429.02,Exercise Bike,Cardio,Online Payment,36,Male
9322,2024-07-31,237.06,Pull-up Bar,Accessories,Credit Card,35,Male
9323,2023-12-02,404.07,Elliptical,Cardio,Cash,46,Male
9324,2024-04-23,290.65,Pull-up Bar,Accessories,Cash,26,Other
9325,2024-04-09,1477.98,Yoga Mat,Accessories,Debit Card,61,Male
9326,2024-07-18,1352.24,Exercise Bike,Cardio,Debit Card,63,Female
9327,2024-05-08,795.4,Elliptical,Cardio,Debit Card,45,Female
9328,2023-12-03,833.41,Resistance Band,Accessories,Credit Card,36,Female
9329,2023-11-18,526.98,Pull-up Bar,Accessories,Cash,42,Male
9330,2024-06-12,1022.4,Rowing Machine,Cardio,Cash,36,Other
9331,2024-03-09,80.45,Treadmill,Cardio,Credit Card,35,Female
9332,2023-10-15,415.07,Treadmill,Cardio,Online Payment,25,Female
9333,2023-11-11,529.74,Rowing Machine,Cardio,Debit Card,34,Male
9334,2024-01-17,926.2,Dumbbell,Strength,Credit Card,41,Male
9335,2023-11-15,1358.34,Treadmill,Cardio,Debit Card,23,Male
9336,2024-01-29,265.76,Rowing Machine,Cardio,Credit Card,55,Other
9337,2023-11-09,511.99,Kettlebell,Strength,Online Payment,60,Other
9338,2024-01-14,320.8,Resistance Band,Accessories,Debit Card,44,Female
9339,2024-07-18,334.69,Barbell,Strength,Cash,43,Female
9340,2024-04-30,863.69,Dumbbell,Strength,Credit Card,18,Other
9341,2024-04-26,1005.85,Dumbbell,Strength,Debit Card,49,Female
9342,2024-06-15,1307.48,Treadmill,Cardio,Cash,38,Other
9343,2023-09-28,386.05,Rowing Machine,Cardio,Online Payment,53,Other
9344,2024-02-06,136.47,Resistance Band,Accessories,Cash,24,Female
9345,2024-06-30,527.94,Dumbbell,Strength,Online Payment,33,Other
9346,2024-01-08,1143.23,Rowing Machine,Cardio,Cash,33,Other
9347,2023-11-17,1025.73,Dumbbell,Strength,Online Payment,39,Male
9348,2024-04-10,1444.68,Dumbbell,Strength,Cash,38,Male
9349,2024-03-05,1336.17,Exercise Bike,Cardio,Online Payment,26,Other
9350,2024-08-13,159.41,Resistance Band,Accessories,Online Payment,56,Other
9351,2023-09-11,1386.89,Elliptical,Cardio,Cash,18,Other
9352,2024-02-23,643.17,Rowing Machine,Cardio,Credit Card,35,Male
9353,2023-12-17,429.25,Elliptical,Cardio,Debit Card,40,Female
9354,2024-03-15,1492.38,Barbell,Strength,Cash,51,Female
9355,2024-04-14,1122.46,Kettlebell,Strength,Online Payment,19,Other
9356,2024-07-17,941.41,Resistance Band,Accessories,Cash,39,Other
9357,2023-10-07,1425.54,Barbell,Strength,Debit Card,33,Other
9358,2023-10-19,1393.88,Kettlebell,Strength,Debit Card,38,Other
9359,2024-03-20,1334.84,Rowing Machine,Cardio,Credit Card,58,Female
9360,2024-07-04,584.66,Pull-up Bar,Accessories,Credit Card,39,Female
9361,2023-12-20,124.19,Rowing Machine,Cardio,Debit Card,48,Male
9362,2024-07-17,1132.7,Rowing Machine,Cardio,Debit Card,31,Male
9363,2023-12-13,1331.27,Resistance Band,Accessories,Cash,35,Other
9364,2024-03-13,856.13,Barbell,Strength,Credit Card,40,Male
9365,2023-12-24,1169.04,Rowing Machine,Cardio,Credit Card,39,Male
9366,2024-05-26,66.35,Pull-up Bar,Accessories,Debit Card,43,Female
9367,2023-11-26,370.6,Kettlebell,Strength,Cash,44,Male
9368,2024-03-19,368.96,Treadmill,Cardio,Cash,40,Other
9369,2023-12-24,445.72,Yoga Mat,Accessories,Cash,52,Male
9370,2024-05-13,150.77,Yoga Mat,Accessories,Credit Card,40,Female
9371,2024-01-28,967.47,Exercise Bike,Cardio,Debit Card,19,Male
9372,2024-01-27,613.24,Rowing Machine,Cardio,Cash,37,Female
9373,2024-06-23,1182.66,Resistance Band,Accessories,Credit Card,25,Other
9374,2023-09-09,888.22,Barbell,Strength,Credit Card,34,Female
9375,2023-10-30,1400.22,Resistance Band,Accessories,Debit Card,41,Other
9376,2024-08-05,475.03,Yoga Mat,Accessories,Cash,62,Male
9377,2023-09-03,1135.98,Treadmill,Cardio,Cash,42,Female
9378,2024-07-26,1135.62,Resistance Band,Accessories,Debit Card,49,Male
9379,2024-04-20,919.97,Rowing Machine,Cardio,Cash,32,Male
9380,2024-05-18,1008.25,Elliptical,Cardio,Debit Card,38,Male
9381,2024-08-02,1308.09,Exercise Bike,Cardio,Online Payment,37,Other
9382,2024-03-07,680.49,Treadmill,Cardio,Debit Card,36,Female
9383,2023-11-15,1133.01,Elliptical,Cardio,Cash,57,Other
9384,2024-06-21,333.91,Resistance Band,Accessories,Credit Card,52,Female
9385,2024-07-23,1207.27,Dumbbell,Strength,Online Payment,34,Other
9386,2024-08-24,623.17,Treadmill,Cardio,Debit Card,37,Other
9387,2023-11-29,753.2,Barbell,Strength,Cash,35,Male
9388,2024-04-14,1219.65,Pull-up Bar,Accessories,Debit Card,36,Other
9389,2023-12-04,1406.72,Treadmill,Cardio,Online Payment,53,Male
9390,2024-07-14,1396.64,Kettlebell,Strength,Credit Card,38,Female
9391,2024-03-28,271.25,Resistance Band,Accessories,Credit Card,28,Male
9392,2023-10-17,1294.72,Barbell,Strength,Credit Card,40,Other
9393,2024-05-13,521.72,Treadmill,Cardio,Debit Card,38,Male
9394,2024-07-29,467.54,Barbell,Strength,Cash,33,Other
9395,2024-05-03,934.86,Yoga Mat,Accessories,Online Payment,50,Other
9396,2024-03-23,815.1,Dumbbell,Strength,Credit Card,47,Female
9397,2024-06-10,928.07,Kettlebell,Strength,Online Payment,41,Other
9398,2023-10-16,1399.13,Elliptical,Cardio,Credit Card,47,Male
9399,2024-03-20,1476.14,Dumbbell,Strength,Online Payment,29,Male
9400,2023-12-28,574.48,Yoga Mat,Accessories,Credit Card,34,Male
9401,2024-01-28,52.19,Dumbbell,Strength,Credit Card,41,Other
9402,2024-06-14,1420.63,Barbell,Strength,Debit Card,38,Male
9403,2023-11-10,1360.08,Dumbbell,Strength,Debit Card,37,Other
9404,2023-12-20,654.1,Rowing Machine,Cardio,Credit Card,19,Other
9405,2024-06-24,1286.32,Resistance Band,Accessories,Debit Card,29,Female
9406,2024-07-02,149.8,Treadmill,Cardio,Cash,38,Male
9407,2024-02-23,1368.0,Yoga Mat,Accessories,Cash,47,Other
9408,2024-03-15,308.61,Treadmill,Cardio,Debit Card,33,Other
9409,2024-06-21,1404.93,Elliptical,Cardio,Debit Card,35,Male
9410,2024-02-03,423.59,Yoga Mat,Accessories,Online Payment,19,Other
9411,2024-03-25,1445.38,Barbell,Strength,Cash,48,Other
9412,2023-12-09,887.96,Rowing Machine,Cardio,Credit Card,57,Other
9413,2024-08-26,1497.31,Pull-up Bar,Accessories,Debit Card,38,Male
9414,2024-03-09,584.84,Resistance Band,Accessories,Cash,29,Other
9415,2023-12-23,231.99,Treadmill,Cardio,Debit Card,37,Male
9416,2024-02-15,554.02,Kettlebell,Strength,Cash,59,Male
9417,2024-04-09,218.59,Elliptical,Cardio,Cash,27,Other
9418,2024-08-19,697.87,Yoga Mat,Accessories,Cash,48,Male
9419,2024-02-15,1348.16,Exercise Bike,Cardio,Credit Card,37,Other
9420,2024-02-21,199.05,Rowing Machine,Cardio,Debit Card,42,Male
9421,2024-01-25,522.42,Rowing Machine,Cardio,Online Payment,42,Other
9422,2023-10-22,230.4,Treadmill,Cardio,Cash,40,Other
9423,2023-09-09,1271.47,Rowing Machine,Cardio,Debit Card,39,Male
9424,2024-04-17,1098.0,Yoga Mat,Accessories,Online Payment,50,Female
9425,2023-11-02,434.85,Rowing Machine,Cardio,Credit Card,62,Other
9426,2024-02-28,1384.22,Elliptical,Cardio,Debit Card,30,Female
9427,2024-01-05,388.03,Treadmill,Cardio,Credit Card,36,Other
9428,2023-12-14,752.18,Exercise Bike,Cardio,Credit Card,33,Male
9429,2024-02-23,1413.08,Dumbbell,Strength,Credit Card,61,Female
9430,2024-07-18,674.79,Dumbbell,Strength,Credit Card,37,Other
9431,2024-08-06,488.71,Barbell,Strength,Cash,41,Other
9432,2024-06-25,975.69,Dumbbell,Strength,Credit Card,18,Female
9433,2024-01-01,769.24,Treadmill,Cardio,Online Payment,42,Male
9434,2023-11-03,696.94,Yoga Mat,Accessories,Cash,41,Male
9435,2024-02-16,941.29,Dumbbell,Strength,Online Payment,30,Male
9436,2024-06-06,1329.29,Kettlebell,Strength,Credit Card,47,Other
9437,2023-10-15,88.87,Rowing Machine,Cardio,Online Payment,32,Other
9438,2024-06-14,1369.66,Barbell,Strength,Credit Card,28,Female
9439,2023-09-09,1463.86,Kettlebell,Strength,Credit Card,39,Male
9440,2024-04-04,947.31,Yoga Mat,Accessories,Credit Card,33,Other
9441,2023-12-30,1127.09,Exercise Bike,Cardio,Credit Card,29,Female
9442,2024-02-23,1315.38,Dumbbell,Strength,Cash,41,Male
9443,2024-07-26,1003.91,Dumbbell,Strength,Online Payment,36,Male
9444,2023-11-15,502.5,Treadmill,Cardio,Debit Card,25,Female
9445,2024-02-03,662.76,Dumbbell,Strength,Credit Card,24,Female
9446,2024-06-02,277.53,Rowing Machine,Cardio,Cash,18,Other
9447,2024-08-02,945.23,Barbell,Strength,Debit Card,37,Other
9448,2024-07-17,719.1,Pull-up Bar,Accessories,Debit Card,36,Female
9449,2024-03-06,1256.81,Exercise Bike,Cardio,Online Payment,35,Female
9450,2024-08-11,931.76,Resistance Band,Accessories,Debit Card,35,Male
9451,2024-01-12,795.52,Dumbbell,Strength,Online Payment,42,Other
9452,2024-03-28,464.35,Pull-up Bar,Accessories,Online Payment,23,Male
9453,2024-04-14,1155.86,Kettlebell,Strength,Credit Card,35,Female
9454,2023-10-23,1091.21,Dumbbell,Strength,Online Payment,28,Other
9455,2024-06-14,1449.03,Resistance Band,Accessories,Debit Card,56,Other
9456,2024-05-12,737.57,Kettlebell,Strength,Debit Card,57,Male
9457,2024-02-06,78.85,Pull-up Bar,Accessories,Credit Card,37,Male
9458,2024-07-29,884.96,Resistance Band,Accessories,Debit Card,34,Female
9459,2024-06-04,1402.06,Rowing Machine,Cardio,Cash,49,Other
9460,2024-08-31,1117.97,Dumbbell,Strength,Credit Card,44,Female
9461,2023-12-04,671.83,Rowing Machine,Cardio,Credit Card,55,Female
9462,2023-09-27,483.79,Barbell,Strength,Debit Card,50,Other
9463,2024-03-17,1173.58,Pull-up Bar,Accessories,Cash,23,Female
9464,2024-01-19,378.97,Yoga Mat,Accessories,Credit Card,43,Male
9465,2024-05-09,262.99,Treadmill,Cardio,Cash,26,Female
9466,2024-03-10,409.34,Resistance Band,Accessories,Cash,63,Female
9467,2024-04-07,497.38,Yoga Mat,Accessories,Credit Card,44,Other
9468,2024-05-20,392.28,Kettlebell,Strength,Cash,43,Female
9469,2023-10-30,129.32,Pull-up Bar,Accessories,Online Payment,24,Other
9470,2024-04-06,1212.45,Exercise Bike,Cardio,Credit Card,38,Male
9471,2023-09-17,1344.53,Yoga Mat,Accessories,Online Payment,34,Other
9472,2024-02-23,162.41,Treadmill,Cardio,Debit Card,37,Male
9473,2024-06-20,237.16,Rowing Machine,Cardio,Debit Card,25,Male
9474,2023-12-13,1122.65,Resistance Band,Accessories,Debit Card,18,Female
9475,2024-01-28,150.37,Exercise Bike,Cardio,Cash,41,Male
9476,2023-12-26,93.14,Pull-up Bar,Accessories,Credit Card,39,Female
9477,2023-12-08,686.71,Yoga Mat,Accessories,Credit Card,35,Other
9478,2024-01-09,209.95,Pull-up Bar,Accessories,Credit Card,37,Male
9479,2024-06-14,870.86,Yoga Mat,Accessories,Debit Card,53,Male
9480,2023-12-24,675.32,Dumbbell,Strength,Debit Card,32,Female
9481,2023-10-28,1170.75,Elliptical,Cardio,Debit Card,36,Female
9482,2024-03-12,1316.21,Barbell,Strength,Cash,41,Male
9483,2024-05-12,1057.6,Exercise Bike,Cardio,Online Payment,38,Female
9484,2024-03-01,1432.49,Treadmill,Cardio,Online Payment,19,Male
9485,2024-06-19,1472.3,Elliptical,Cardio,Debit Card,34,Male
9486,2023-10-01,376.71,Resistance Band,Accessories,Cash,44,Other
9487,2024-02-05,1416.79,Elliptical,Cardio,Cash,44,Female
9488,2024-02-19,507.1,Treadmill,Cardio,Online Payment,36,Male
9489,2023-10-13,1282.35,Elliptical,Cardio,Online Payment,55,Male
9490,2024-02-27,358.48,Rowing Machine,Cardio,Online Payment,45,Other
9491,2024-05-31,1310.4,Barbell,Strength,Online Payment,42,Female
9492,2024-04-15,216.31,Pull-up Bar,Accessories,Cash,51,Other
9493,2024-02-05,1162.15,Kettlebell,Strength,Online Payment,28,Female
9494,2023-11-24,94.54,Yoga Mat,Accessories,Credit Card,39,Male
9495,2024-07-25,270.12,Kettlebell,Strength,Cash,31,Male
9496,2024-08-30,1483.46,Kettlebell,Strength,Credit Card,38,Male
9497,2024-06-24,682.54,Resistance Band,Accessories,Credit Card,39,Male
9498,2024-07-25,280.43,Yoga Mat,Accessories,Online Payment,23,Female
9499,2023-12-01,724.18,Elliptical,Cardio,Online Payment,25,Female
9500,2024-05-08,530.31,Yoga Mat,Accessories,Cash,44,Other
9501,2024-02-13,144.36,Rowing Machine,Cardio,Debit Card,23,Female
9502,2023-09-08,393.02,Exercise Bike,Cardio,Cash,38,Female
9503,2024-02-02,1142.46,Pull-up Bar,Accessories,Online Payment,42,Other
9504,2024-07-05,521.91,Barbell,Strength,Credit Card,18,Other
9505,2023-09-03,1106.03,Kettlebell,Strength,Online Payment,42,Other
9506,2024-08-27,644.08,Exercise Bike,Cardio,Credit Card,38,Other
9507,2024-03-28,103.37,Pull-up Bar,Accessories,Credit Card,62,Male
9508,2023-11-29,800.48,Resistance Band,Accessories,Cash,34,Female
9509,2023-10-06,724.84,Treadmill,Cardio,Online Payment,41,Female
9510,2023-12-15,939.74,Pull-up Bar,Accessories,Online Payment,49,Female
9511,2023-09-10,682.49,Yoga Mat,Accessories,Debit Card,37,Male
9512,2024-03-25,1305.33,Dumbbell,Strength,Online Payment,50,Female
9513,2024-02-29,746.34,Treadmill,Cardio,Cash,33,Female
9514,2023-11-03,1228.55,Dumbbell,Strength,Online Payment,45,Male
9515,2024-07-10,748.98,Rowing Machine,Cardio,Cash,22,Female
9516,2023-12-01,1207.68,Dumbbell,Strength,Cash,40,Female
9517,2024-04-22,705.71,Resistance Band,Accessories,Debit Card,39,Male
9518,2024-07-31,420.7,Kettlebell,Strength,Credit Card,36,Male
9519,2024-03-22,395.95,Treadmill,Cardio,Online Payment,26,Female
9520,2024-06-10,1061.9,Resistance Band,Accessories,Credit Card,42,Male
9521,2024-04-18,1243.91,Yoga Mat,Accessories,Cash,19,Male
9522,2023-10-25,838.79,Resistance Band,Accessories,Credit Card,26,Other
9523,2024-03-19,207.87,Kettlebell,Strength,Online Payment,20,Female
9524,2023-10-29,349.57,Rowing Machine,Cardio,Online Payment,51,Female
9525,2024-04-25,863.53,Yoga Mat,Accessories,Credit Card,40,Other
9526,2023-11-08,269.0,Treadmill,Cardio,Debit Card,40,Female
9527,2024-04-10,96.97,Dumbbell,Strength,Credit Card,34,Other
9528,2023-11-10,949.78,Yoga Mat,Accessories,Credit Card,30,Male
9529,2023-09-03,895.29,Exercise Bike,Cardio,Credit Card,23,Male
9530,2023-11-19,1203.11,Elliptical,Cardio,Cash,26,Male
9531,2023-11-10,1008.92,Elliptical,Cardio,Credit Card,63,Female
9532,2024-08-16,330.67,Elliptical,Cardio,Cash,59,Female
9533,2023-09-28,1204.11,Barbell,Strength,Credit Card,33,Male
9534,2024-07-04,1098.95,Treadmill,Cardio,Debit Card,30,Male
9535,2024-03-16,1472.49,Rowing Machine,Cardio,Credit Card,41,Other
9536,2023-12-28,772.85,Pull-up Bar,Accessories,Debit Card,53,Female
9537,2024-03-24,1454.46,Barbell,Strength,Credit Card,56,Male
9538,2023-09-18,679.42,Dumbbell,Strength,Debit Card,43,Female
9539,2024-05-29,1272.78,Resistance Band,Accessories,Cash,42,Other
9540,2023-11-13,883.65,Dumbbell,Strength,Cash,49,Male
9541,2023-12-02,193.63,Dumbbell,Strength,Online Payment,38,Female
9542,2023-11-27,1339.88,Exercise Bike,Cardio,Credit Card,45,Male
9543,2024-07-01,849.13,Barbell,Strength,Online Payment,48,Other
9544,2023-11-10,861.71,Yoga Mat,Accessories,Cash,42,Other
9545,2023-09-29,1090.19,Dumbbell,Strength,Online Payment,35,Female
9546,2024-07-07,392.77,Rowing Machine,Cardio,Credit Card,24,Other
9547,2024-03-10,535.35,Elliptical,Cardio,Online Payment,53,Female
9548,2024-06-11,900.43,Exercise Bike,Cardio,Debit Card,38,Female
9549,2024-01-21,514.09,Elliptical,Cardio,Cash,38,Male
9550,2024-05-13,1364.36,Pull-up Bar,Accessories,Cash,47,Male
9551,2023-12-21,1462.95,Rowing Machine,Cardio,Cash,34,Male
9552,2023-10-26,350.1,Dumbbell,Strength,Online Payment,63,Other
9553,2024-03-21,1136.79,Barbell,Strength,Credit Card,47,Male
9554,2024-01-11,1335.39,Yoga Mat,Accessories,Credit Card,45,Female
9555,2023-11-12,869.39,Pull-up Bar,Accessories,Debit Card,47,Male
9556,2024-05-26,106.08,Resistance Band,Accessories,Credit Card,55,Female
9557,2024-06-24,939.1,Treadmill,Cardio,Credit Card,35,Other
9558,2023-12-22,582.58,Pull-up Bar,Accessories,Debit Card,37,Male
9559,2024-07-21,400.7,Kettlebell,Strength,Online Payment,44,Other
9560,2024-08-25,800.18,Yoga Mat,Accessories,Credit Card,35,Female
9561,2024-02-04,1259.13,Dumbbell,Strength,Debit Card,35,Other
9562,2024-01-07,118.34,Yoga Mat,Accessories,Debit Card,43,Female
9563,2024-06-10,566.82,Dumbbell,Strength,Online Payment,36,Female
9564,2024-02-18,616.24,Barbell,Strength,Credit Card,18,Female
9565,2023-10-14,1231.68,Barbell,Strength,Credit Card,29,Male
9566,2024-02-26,1233.55,Exercise Bike,Cardio,Debit Card,51,Male
9567,2024-01-15,250.04,Rowing Machine,Cardio,Online Payment,19,Other
9568,2024-02-23,711.45,Yoga Mat,Accessories,Cash,40,Male
9569,2024-02-11,654.91,Dumbbell,Strength,Debit Card,36,Male
9570,2023-11-20,518.66,Pull-up Bar,Accessories,Online Payment,39,Female
9571,2024-01-25,1301.04,Kettlebell,Strength,Cash,21,Female
9572,2024-01-30,972.74,Resistance Band,Accessories,Debit Card,35,Female
9573,2024-04-18,113.79,Dumbbell,Strength,Debit Card,50,Female
9574,2024-02-05,302.97,Pull-up Bar,Accessories,Online Payment,40,Male
9575,2023-09-15,903.71,Yoga Mat,Accessories,Online Payment,19,Male
9576,2024-02-10,649.75,Rowing Machine,Cardio,Cash,48,Other
9577,2023-12-21,416.19,Treadmill,Cardio,Debit Card,35,Female
9578,2023-10-04,712.6,Dumbbell,Strength,Cash,35,Female
9579,2024-07-05,310.51,Pull-up Bar,Accessories,Credit Card,34,Female
9580,2024-08-28,674.78,Elliptical,Cardio,Online Payment,28,Male
9581,2024-02-11,1288.5,Dumbbell,Strength,Debit Card,40,Male
9582,2024-04-27,990.03,Yoga Mat,Accessories,Credit Card,40,Male
9583,2024-01-27,1183.98,Pull-up Bar,Accessories,Credit Card,19,Male
9584,2023-11-06,1376.11,Kettlebell,Strength,Cash,39,Male
9585,2023-12-31,1489.36,Rowing Machine,Cardio,Online Payment,55,Other
9586,2024-07-02,65.89,Elliptical,Cardio,Debit Card,43,Female
9587,2024-07-11,162.18,Rowing Machine,Cardio,Online Payment,37,Female
9588,2024-03-07,1201.15,Barbell,Strength,Debit Card,32,Male
9589,2024-01-24,231.73,Treadmill,Cardio,Cash,28,Other
9590,2024-07-17,786.17,Barbell,Strength,Debit Card,42,Female
9591,2023-09-14,785.99,Resistance Band,Accessories,Online Payment,33,Other
9592,2024-03-20,728.54,Yoga Mat,Accessories,Cash,39,Other
9593,2024-03-24,68.13,Exercise Bike,Cardio,Online Payment,39,Female
9594,2023-11-15,963.06,Barbell,Strength,Cash,57,Male
9595,2024-07-28,1449.0,Dumbbell,Strength,Debit Card,42,Male
9596,2024-08-02,382.5,Dumbbell,Strength,Credit Card,30,Male
9597,2023-12-30,53.86,Yoga Mat,Accessories,Online Payment,38,Female
9598,2024-03-31,57.23,Rowing Machine,Cardio,Credit Card,28,Male
9599,2023-10-28,385.71,Kettlebell,Strength,Debit Card,39,Male
9600,2024-05-22,563.49,Barbell,Strength,Online Payment,30,Male
9601,2023-12-07,553.03,Pull-up Bar,Accessories,Online Payment,40,Male
9602,2023-10-11,289.74,Exercise Bike,Cardio,Credit Card,39,Female
9603,2024-06-17,175.68,Exercise Bike,Cardio,Cash,28,Other
9604,2024-08-02,1321.15,Yoga Mat,Accessories,Cash,46,Other
9605,2024-04-07,905.62,Rowing Machine,Cardio,Online Payment,33,Female
9606,2024-02-08,301.34,Pull-up Bar,Accessories,Debit Card,37,Female
9607,2023-12-11,783.19,Dumbbell,Strength,Cash,34,Male
9608,2024-03-20,555.2,Dumbbell,Strength,Debit Card,29,Male
9609,2024-03-30,1196.66,Resistance Band,Accessories,Cash,41,Female
9610,2024-06-16,458.31,Kettlebell,Strength,Cash,45,Male
9611,2024-02-21,947.76,Exercise Bike,Cardio,Cash,54,Other
9612,2024-07-22,81.94,Treadmill,Cardio,Online Payment,43,Male
9613,2024-02-20,1499.0,Resistance Band,Accessories,Credit Card,38,Other
9614,2024-06-13,1048.56,Yoga Mat,Accessories,Cash,39,Female
9615,2023-09-27,1479.49,Yoga Mat,Accessories,Cash,50,Male
9616,2023-10-10,703.02,Treadmill,Cardio,Cash,51,Male
9617,2024-04-19,1110.81,Elliptical,Cardio,Online Payment,35,Female
9618,2024-01-09,830.5,Yoga Mat,Accessories,Debit Card,38,Other
9619,2024-01-26,936.94,Dumbbell,Strength,Credit Card,39,Female
9620,2024-03-12,137.59,Treadmill,Cardio,Credit Card,21,Male
9621,2024-07-31,347.69,Kettlebell,Strength,Cash,49,Male
